,Stvarna potrošnja,Random Forest predikcija,LSTM predikcija,Temperatura,Sat,Mjesec,Vikend
2018-04-28 17:00:00,24626.0,30031.52,27367.9199631691,16.79000000000002,17,4,1
2018-04-28 18:00:00,24928.0,32515.74,27772.220266246797,16.200000000000045,18,4,1
2018-04-28 19:00:00,25729.0,28127.41,28545.19658098221,14.79000000000002,19,4,1
2018-04-28 20:00:00,27842.000000000004,28420.4,29264.592398738863,13.79000000000002,20,4,1
2018-04-28 21:00:00,26778.000000000004,28403.46,28939.664188957217,12.980000000000018,21,4,1
2018-04-28 22:00:00,25223.0,25735.15,26907.177499675752,12.270000000000039,22,4,1
2018-04-28 23:00:00,23517.000000000004,25299.86,24558.65280246735,11.960000000000036,23,4,1
2018-04-29 00:00:00,21900.0,22450.34,23160.605687236788,10.29000000000002,0,4,1
2018-04-29 01:00:00,20783.0,22495.85,22062.59616994858,11.430000000000007,1,4,1
2018-04-29 02:00:00,20296.0,21790.9,21195.76120119095,11.0,2,4,1
2018-04-29 03:00:00,20010.0,20370.810000000005,20866.013090705874,10.0,3,4,1
2018-04-29 04:00:00,19893.0,21037.12,21004.91608524323,10.0,4,4,1
2018-04-29 05:00:00,20081.0,20472.49,21515.7962594986,9.57000000000005,5,4,1
2018-04-29 06:00:00,19980.0,23308.61,22388.896610832217,7.0,6,4,1
2018-04-29 07:00:00,21000.000000000004,24882.46,23669.498323917393,6.57000000000005,7,4,1
2018-04-29 08:00:00,23115.0,27676.431333333338,25271.167931175234,5.020000000000039,8,4,1
2018-04-29 09:00:00,24574.0,26161.73,26827.673554992678,4.5,9,4,1
2018-04-29 10:00:00,25404.0,27668.2,27916.790428733828,5.0,10,4,1
2018-04-29 11:00:00,25658.0,28414.78,28357.933427715303,6.0,11,4,1
2018-04-29 12:00:00,25858.0,29182.47,28206.555826950076,6.360000000000014,12,4,1
2018-04-29 13:00:00,25477.0,29530.84,27663.367179489138,7.78000000000003,13,4,1
2018-04-29 14:00:00,24090.0,28389.052000000003,26950.500447082522,9.390000000000043,14,4,1
2018-04-29 15:00:00,23310.0,27009.28,26284.279805374146,10.370000000000005,15,4,1
2018-04-29 16:00:00,22916.0,26373.99,25829.95410938263,10.450000000000045,16,4,1
2018-04-29 17:00:00,22834.0,25343.9,25740.195056819917,11.400000000000034,17,4,1
2018-04-29 18:00:00,23212.0,27467.0,26143.76529388428,9.580000000000041,18,4,1
2018-04-29 19:00:00,24495.0,32143.55,27162.722579574587,10.370000000000005,19,4,1
2018-04-29 20:00:00,27114.0,32508.51,28565.55052843094,10.220000000000027,20,4,1
2018-04-29 21:00:00,26708.0,30946.08,29154.940878582,8.760000000000048,21,4,1
2018-04-29 22:00:00,25007.0,26402.63,27511.498798561097,8.5,22,4,1
2018-04-29 23:00:00,23209.0,23893.37,25101.519146537783,8.660000000000025,23,4,1
2018-04-30 00:00:00,21702.0,22684.36,23709.009789562228,8.430000000000007,0,4,0
2018-04-30 01:00:00,20684.0,25270.31,22626.004471778873,8.0,1,4,0
2018-04-30 02:00:00,20235.0,21670.64,21796.185559082034,6.860000000000014,2,4,0
2018-04-30 03:00:00,20057.0,21868.71,21565.279596710207,6.430000000000007,3,4,0
2018-04-30 04:00:00,20504.0,22177.5,21969.611641788484,6.430000000000007,4,4,0
2018-04-30 05:00:00,22330.0,24041.53,23250.11568717957,6.430000000000007,5,4,0
2018-04-30 06:00:00,23951.0,25783.04,25755.631435871128,5.0,6,4,0
2018-04-30 07:00:00,26140.0,28839.88,28886.19600982666,4.0,7,4,0
2018-04-30 08:00:00,28161.0,31022.82,31308.320639610294,3.2600000000000477,8,4,0
2018-04-30 09:00:00,28900.0,29362.14,32702.70277462006,3.7800000000000296,9,4,0
2018-04-30 10:00:00,29116.0,32636.11,33405.453575611115,5.78000000000003,10,4,0
2018-04-30 11:00:00,29353.0,34219.4,33577.045947360995,7.170000000000016,11,4,0
2018-04-30 12:00:00,29557.999999999996,32707.2,33273.04059934616,8.379999999999995,12,4,0
2018-04-30 13:00:00,28944.999999999996,32865.13,32603.826442813875,9.360000000000014,13,4,0
2018-04-30 14:00:00,27862.0,30689.92,31803.559332656863,10.160000000000025,14,4,0
2018-04-30 15:00:00,27369.0,31508.85,31147.12987728119,9.010000000000048,15,4,0
2018-04-30 16:00:00,27001.0,31899.67,30890.390809822085,8.220000000000027,16,4,0
2018-04-30 17:00:00,26600.0,31693.39,31174.13499469757,8.980000000000018,17,4,0
2018-04-30 18:00:00,26537.0,31298.31,31961.780997085574,9.78000000000003,18,4,0
2018-04-30 19:00:00,27294.000000000004,31778.96,32865.649113750456,10.57000000000005,19,4,0
2018-04-30 20:00:00,29377.0,32867.195,33332.737535667424,9.980000000000018,20,4,0
2018-04-30 21:00:00,27982.0,30270.55,32505.20160531998,9.410000000000025,21,4,0
2018-04-30 22:00:00,25704.0,29266.07,29844.98755426407,8.050000000000011,22,4,0
2018-04-30 23:00:00,26733.0,26809.56,26922.501560878754,7.2900000000000205,23,4,0
2018-05-01 00:00:00,24878.0,24210.07333333333,25221.501467037204,8.0,0,5,0
2018-05-01 01:00:00,23583.999999999996,22991.84,24113.94249095917,7.57000000000005,1,5,0
2018-05-01 02:00:00,23014.0,23508.682666666668,23131.823017787934,6.0,2,5,0
2018-05-01 03:00:00,22802.0,23258.09,22708.44821405411,5.0,3,5,0
2018-05-01 04:00:00,23141.0,22795.03,22951.90203342438,4.0,4,5,0
2018-05-01 05:00:00,24878.0,24269.86,24165.26930589676,3.430000000000007,5,5,0
2018-05-01 06:00:00,27954.0,26558.41,26663.93366584778,3.0,6,5,0
2018-05-01 07:00:00,29972.0,31026.365,29687.085751533512,3.430000000000007,7,5,0
2018-05-01 08:00:00,31666.0,31665.55,31851.846240615847,2.730000000000018,8,5,0
2018-05-01 09:00:00,32685.000000000004,32514.64,33045.408946418764,4.9500000000000455,9,5,0
2018-05-01 10:00:00,32938.0,32634.35,33650.61413793564,6.57000000000005,10,5,0
2018-05-01 11:00:00,32687.999999999996,31486.91,33837.323027038576,8.379999999999995,11,5,0
2018-05-01 12:00:00,32605.0,32087.76,33627.20807504654,9.970000000000027,12,5,0
2018-05-01 13:00:00,31278.0,32001.05,33071.3568110466,10.78000000000003,13,5,0
2018-05-01 14:00:00,30103.000000000004,31514.77,32326.687035751344,12.0,14,5,0
2018-05-01 15:00:00,29527.0,30660.03,31619.824424839022,12.760000000000048,15,5,0
2018-05-01 16:00:00,29577.0,30946.03,31187.871955871586,13.78000000000003,16,5,0
2018-05-01 17:00:00,30530.0,29953.04,31252.78923044205,14.57000000000005,17,5,0
2018-05-01 18:00:00,30552.0,31184.51,31864.823835468294,14.379999999999995,18,5,0
2018-05-01 19:00:00,30691.0,29972.65,32713.070200347902,14.990000000000009,19,5,0
2018-05-01 20:00:00,30420.0,31832.89,33138.06140441895,14.379999999999995,20,5,0
2018-05-01 21:00:00,28961.0,30928.73,32150.460331916813,13.980000000000018,21,5,0
2018-05-01 22:00:00,27068.000000000004,27906.37,29113.639652442933,12.32000000000005,22,5,0
2018-05-01 23:00:00,27141.0,25714.29,26033.046754169467,10.29000000000002,23,5,0
2018-05-02 00:00:00,25150.0,23547.256,24440.316182613376,8.860000000000014,0,5,0
2018-05-02 01:00:00,23959.0,23193.74,23472.763846015932,8.430000000000007,1,5,0
2018-05-02 02:00:00,23602.0,23309.974166666667,22678.788977050783,5.860000000000014,2,5,0
2018-05-02 03:00:00,23523.0,22976.38,22412.563934803013,6.0,3,5,0
2018-05-02 04:00:00,24433.0,23566.14833333333,22792.708575439454,4.860000000000014,4,5,0
2018-05-02 05:00:00,27734.0,25030.74,24073.781535148624,4.0,5,5,0
2018-05-02 06:00:00,32930.0,28554.78,26415.74540500641,4.0,6,5,0
2018-05-02 07:00:00,36421.0,29147.38,29064.312583541872,4.0,7,5,0
2018-05-02 08:00:00,38380.0,30418.31,30994.05774202347,4.260000000000048,8,5,0
2018-05-02 09:00:00,39310.0,32506.36,32079.570677852633,5.710000000000036,9,5,0
2018-05-02 10:00:00,39372.0,31754.78,32586.495310497285,8.170000000000016,10,5,0
2018-05-02 11:00:00,38823.0,32419.67,32617.54631214142,10.350000000000023,11,5,0
2018-05-02 12:00:00,38987.0,30240.73,32245.166253185274,12.350000000000023,12,5,0
2018-05-02 13:00:00,37353.0,30918.09,31596.645439338685,14.180000000000007,13,5,0
2018-05-02 14:00:00,37003.0,27686.55,30850.229854011537,15.590000000000032,14,5,0
2018-05-02 15:00:00,37051.0,27560.4,30233.72206859589,15.379999999999995,15,5,0
2018-05-02 16:00:00,37064.0,30300.34,29953.41334486008,16.600000000000023,16,5,0
2018-05-02 17:00:00,37525.0,29381.395833333336,30162.62975406647,17.189999999999998,17,5,0
2018-05-02 18:00:00,39542.0,29573.38,30862.83142824173,17.400000000000034,18,5,0
2018-05-02 19:00:00,40068.0,29891.89,31757.237987041477,17.510000000000048,19,5,0
2018-05-02 20:00:00,38954.0,31346.84,32219.65789318085,17.260000000000048,20,5,0
2018-05-02 21:00:00,35865.0,31557.24,31201.87017812729,14.715000000000032,21,5,0
2018-05-02 22:00:00,32174.0,29262.11,28315.20869493485,10.938000000000045,22,5,0
2018-05-02 23:00:00,25638.0,25777.79,25630.81212282181,10.938000000000045,23,5,0
2018-05-03 00:00:00,23896.0,24441.9,24238.910747241975,10.938000000000045,0,5,0
2018-05-03 01:00:00,22647.000000000004,23154.45,23281.681885910035,7.263000000000034,1,5,0
2018-05-03 02:00:00,22360.0,22969.221666666668,22510.990995216373,7.263000000000034,2,5,0
2018-05-03 03:00:00,22442.0,23064.34166666667,22267.48345861435,7.263000000000034,3,5,0
2018-05-03 04:00:00,23273.0,22786.67,22658.085867595673,6.605000000000018,4,5,0
2018-05-03 05:00:00,26620.999999999996,23953.9,23875.018010902408,6.605000000000018,5,5,0
2018-05-03 06:00:00,31183.0,26327.84,26049.642937088014,6.605000000000018,6,5,0
2018-05-03 07:00:00,34231.0,27186.083333333336,28549.706386756898,4.640000000000043,7,5,0
2018-05-03 08:00:00,35881.0,29402.8,30443.827253818516,4.640000000000043,8,5,0
2018-05-03 09:00:00,36663.0,30533.19,31546.158566570284,5.218000000000018,9,5,0
2018-05-03 10:00:00,36749.0,31434.88,32046.16100139618,15.922000000000025,10,5,0
2018-05-03 11:00:00,36215.0,31633.2,32037.18045692444,15.922000000000025,11,5,0
2018-05-03 12:00:00,36104.0,31688.42,31637.065214538576,15.922000000000025,12,5,0
2018-05-03 13:00:00,34904.0,31358.94,31004.58876113892,15.699000000000012,13,5,0
2018-05-03 14:00:00,34163.0,28972.4,30339.317937755586,15.699000000000012,14,5,0
2018-05-03 15:00:00,33715.0,27969.75,29828.6892578125,15.699000000000012,15,5,0
2018-05-03 16:00:00,33660.0,28875.82,29618.16410150528,17.04600000000005,16,5,0
2018-05-03 17:00:00,33738.0,29021.09,29859.72316761017,17.04600000000005,17,5,0
2018-05-03 18:00:00,36017.0,29136.63,30545.953478145602,18.189999999999998,18,5,0
2018-05-03 19:00:00,37131.0,29874.22,31408.762096214297,17.379999999999995,19,5,0
2018-05-03 20:00:00,36192.0,31398.62,31831.614377784732,15.980000000000018,20,5,0
2018-05-03 21:00:00,33508.0,30945.21,30800.15074386597,14.79000000000002,21,5,0
2018-05-03 22:00:00,30346.0,27324.11,28005.15283327103,14.020000000000039,22,5,0
2018-05-03 23:00:00,26548.0,27212.01,25466.49599428177,12.78000000000003,23,5,0
2018-05-04 00:00:00,24772.0,24199.97,24142.35158147812,11.660000000000025,0,5,0
2018-05-04 01:00:00,23642.0,23208.875,23175.53419427872,10.0,1,5,0
2018-05-04 02:00:00,23244.0,22202.17,22408.325156879426,10.0,2,5,0
2018-05-04 03:00:00,23138.0,22581.165,22192.35746831894,8.57000000000005,3,5,0
2018-05-04 04:00:00,23626.0,22796.68,22582.80605068207,7.57000000000005,4,5,0
2018-05-04 05:00:00,26035.000000000004,24290.2,23739.267241191865,7.140000000000043,5,5,0
2018-05-04 06:00:00,29629.0,27543.45,25809.10694007874,6.57000000000005,6,5,0
2018-05-04 07:00:00,31593.0,30185.7,28260.680821323396,6.0,7,5,0
2018-05-04 08:00:00,32835.0,30534.26,30159.30905246735,6.5,8,5,0
2018-05-04 09:00:00,33051.0,29483.43,31273.563148975376,7.57000000000005,9,5,0
2018-05-04 10:00:00,32809.0,32691.29,31763.725563621523,9.379999999999995,10,5,0
2018-05-04 11:00:00,32699.0,32568.33,31879.471547889712,11.170000000000016,11,5,0
2018-05-04 12:00:00,32407.0,32039.22,31584.56394557953,12.580000000000041,12,5,0
2018-05-04 13:00:00,31444.0,30286.94,31008.309900283817,14.370000000000005,13,5,0
2018-05-04 14:00:00,30678.0,30538.64,30321.879370975497,15.980000000000018,14,5,0
2018-05-04 15:00:00,30395.999999999996,29414.14,29729.576081848147,17.170000000000016,15,5,0
2018-05-04 16:00:00,29929.0,29010.375000000004,29430.75688838959,18.0,16,5,0
2018-05-04 17:00:00,29482.0,29602.38,29602.236942291263,18.980000000000018,17,5,0
2018-05-04 18:00:00,29549.0,29248.89,30237.8314368248,19.99000000000001,18,5,0
2018-05-04 19:00:00,31202.000000000004,30168.51,31098.44253177643,20.189999999999998,19,5,0
2018-05-04 20:00:00,33185.0,30450.79,31495.857262420657,19.980000000000018,20,5,0
2018-05-04 21:00:00,30762.0,30272.0,30393.31596412659,19.79000000000002,21,5,0
2018-05-04 22:00:00,28457.000000000004,26958.99,27706.883020591737,17.52000000000004,22,5,0
2018-05-04 23:00:00,26099.000000000004,25258.86,25388.789135169984,15.990000000000009,23,5,0
2018-05-05 00:00:00,24450.0,23757.52,24141.02085914612,14.980000000000018,0,5,1
2018-05-05 01:00:00,23079.0,22910.47,23218.312644290927,13.0,1,5,1
2018-05-05 02:00:00,22503.0,23284.28,22453.293804931644,12.0,2,5,1
2018-05-05 03:00:00,22162.999999999996,21408.13,22154.416010856632,11.0,3,5,1
2018-05-05 04:00:00,21933.0,21781.29,22303.002757263184,10.57000000000005,4,5,1
2018-05-05 05:00:00,22360.0,21878.39,22893.26967496872,10.0,5,5,1
2018-05-05 06:00:00,22916.0,22185.42,23998.23557376862,9.0,6,5,1
2018-05-05 07:00:00,24870.0,24139.98,25602.918229389194,8.57000000000005,7,5,1
2018-05-05 08:00:00,27051.0,26293.93,27379.767054462434,8.760000000000048,8,5,1
2018-05-05 09:00:00,28408.0,27559.49,28818.944477367404,9.970000000000027,9,5,1
2018-05-05 10:00:00,28673.0,29588.04,29631.459116363527,11.57000000000005,10,5,1
2018-05-05 11:00:00,28435.0,29166.84,29799.79915390015,14.370000000000005,11,5,1
2018-05-05 12:00:00,28397.0,32719.63,29437.283532047273,16.180000000000007,12,5,1
2018-05-05 13:00:00,27736.0,27559.05,28760.299910449983,17.370000000000005,13,5,1
2018-05-05 14:00:00,26467.0,26604.53,28012.863697719575,19.450000000000045,14,5,1
2018-05-05 15:00:00,25650.999999999996,29980.67,27382.98520498276,20.57000000000005,15,5,1
2018-05-05 16:00:00,25165.999999999996,26236.13,27008.456456756594,21.760000000000048,16,5,1
2018-05-05 17:00:00,24870.0,26388.49,26983.648862457278,22.980000000000018,17,5,1
2018-05-05 18:00:00,25055.0,28089.23,27357.73810606003,23.170000000000016,18,5,1
2018-05-05 19:00:00,25665.0,29925.86,28072.804803276063,22.970000000000027,19,5,1
2018-05-05 20:00:00,27547.0,29196.02,28768.406329059602,23.600000000000023,20,5,1
2018-05-05 21:00:00,27152.0,27563.44,28448.24674444199,22.840000000000032,21,5,1
2018-05-05 22:00:00,25448.0,25809.05,26248.621330261234,21.57000000000005,22,5,1
2018-05-05 23:00:00,25135.999999999996,24887.25,23893.115834617616,20.02000000000004,23,5,1
2018-05-06 00:00:00,23802.0,23181.43,22653.64442920685,16.57000000000005,0,5,1
2018-05-06 01:00:00,22976.0,21180.92,21755.140710639957,16.0,1,5,1
2018-05-06 02:00:00,22591.0,21015.38,21096.809176921848,15.510000000000048,2,5,1
2018-05-06 03:00:00,22447.0,21007.18,20898.5999168396,15.57000000000005,3,5,1
2018-05-06 04:00:00,22823.0,20834.29,21119.792827033998,14.57000000000005,4,5,1
2018-05-06 05:00:00,24577.0,23211.49,21707.757228851322,14.0,5,5,1
2018-05-06 06:00:00,27168.999999999996,21229.92,22671.690977382663,12.57000000000005,6,5,1
2018-05-06 07:00:00,29491.000000000004,21535.31,23993.27893829346,12.510000000000048,7,5,1
2018-05-06 08:00:00,30776.0,27658.04,25498.164744091035,11.710000000000036,8,5,1
2018-05-06 09:00:00,31424.0,25123.49,26846.32808456421,12.900000000000034,9,5,1
2018-05-06 10:00:00,32048.0,30129.46,27729.287989616398,14.370000000000005,10,5,1
2018-05-06 11:00:00,19964.0,25639.59,28035.78386383057,16.370000000000005,11,5,1
2018-05-06 12:00:00,32090.0,27601.6,27845.524754047397,17.74000000000001,12,5,1
2018-05-06 13:00:00,31028.0,26499.66,27354.90574293137,18.78000000000003,13,5,1
2018-05-06 14:00:00,30609.0,24180.22,26783.95749511719,19.970000000000027,14,5,1
2018-05-06 15:00:00,30255.0,23686.2,26308.696728897095,21.189999999999998,15,5,1
2018-05-06 16:00:00,30232.000000000004,24501.06466666667,26045.494501781464,21.210000000000036,16,5,1
2018-05-06 17:00:00,29679.0,26411.61,26070.455922698977,22.379999999999995,17,5,1
2018-05-06 18:00:00,29614.0,28005.02,26426.921030902864,23.0,18,5,1
2018-05-06 19:00:00,29943.999999999996,28222.63,27109.317884445194,23.200000000000045,19,5,1
2018-05-06 20:00:00,30402.0,28087.65,27896.807618522645,22.379999999999995,20,5,1
2018-05-06 21:00:00,29344.0,28005.76,27890.254116249085,21.410000000000025,21,5,1
2018-05-06 22:00:00,26876.999999999996,28380.58,26092.848683261873,19.79000000000002,22,5,1
2018-05-06 23:00:00,28100.000000000004,25381.29,23983.758779811862,17.04000000000002,23,5,1
2018-05-07 00:00:00,26396.0,21813.159642857147,22749.119483566286,16.0,0,5,0
2018-05-07 01:00:00,25306.0,23445.74,21851.41175670624,16.430000000000007,1,5,0
2018-05-07 02:00:00,24776.000000000004,21282.78,21275.475131416322,14.0,2,5,0
2018-05-07 03:00:00,24535.0,20915.18,21241.704084491732,13.57000000000005,3,5,0
2018-05-07 04:00:00,24883.0,21523.6,21828.076502895357,13.0,4,5,0
2018-05-07 05:00:00,26324.0,23652.03,23257.101368999483,12.430000000000007,5,5,0
2018-05-07 06:00:00,28427.999999999996,25895.8,25535.732622623447,12.0,6,5,0
2018-05-07 07:00:00,30653.999999999996,28956.21,28020.164357852937,11.430000000000007,7,5,0
2018-05-07 08:00:00,32757.0,27801.95,29962.68200902939,11.240000000000009,8,5,0
2018-05-07 09:00:00,33818.0,30341.83,31157.922157478333,12.400000000000034,9,5,0
2018-05-07 10:00:00,34561.0,30302.2,31717.308992004397,13.950000000000045,10,5,0
2018-05-07 11:00:00,35386.0,31773.5,31748.61637134552,15.0,11,5,0
2018-05-07 12:00:00,35699.0,31309.98,31379.65468168259,15.78000000000003,12,5,0
2018-05-07 13:00:00,35031.0,30012.25,30798.36342506409,17.0,13,5,0
2018-05-07 14:00:00,34206.0,28935.52,30211.77369604111,18.379999999999995,14,5,0
2018-05-07 15:00:00,33887.0,30490.41,29797.359903240205,19.360000000000014,15,5,0
2018-05-07 16:00:00,33815.0,27758.91,29673.463549900058,21.160000000000025,16,5,0
2018-05-07 17:00:00,33419.0,30415.46,29872.463918304446,21.590000000000032,17,5,0
2018-05-07 18:00:00,33014.0,29062.41,30322.023430824283,21.970000000000027,18,5,0
2018-05-07 19:00:00,32418.0,31571.88,30787.058389472964,23.0,19,5,0
2018-05-07 20:00:00,32073.000000000004,30988.64,30808.882235717774,23.0,20,5,0
2018-05-07 21:00:00,31556.000000000004,29939.38,29733.58045730591,22.087000000000046,21,5,0
2018-05-07 22:00:00,29356.0,27280.7,27478.98766489029,17.762000000000114,22,5,0
2018-05-07 23:00:00,28533.0,24920.75,25325.959507560732,17.762000000000114,23,5,0
2018-05-08 00:00:00,26831.0,23936.99,24079.744147872927,16.260000000000048,0,5,0
2018-05-08 01:00:00,25326.000000000004,23759.96,23108.224061203004,15.520000000000039,1,5,0
2018-05-08 02:00:00,24445.0,22309.94,22362.743644046786,14.57000000000005,2,5,0
2018-05-08 03:00:00,23708.0,22309.65,22168.328773880006,14.0,3,5,0
2018-05-08 04:00:00,23309.0,21867.73,22662.034084129336,13.0,4,5,0
2018-05-08 05:00:00,23267.0,24426.34,24031.630600070956,12.0,5,5,0
2018-05-08 06:00:00,22708.0,26245.96,26205.86729717255,11.430000000000007,6,5,0
2018-05-08 07:00:00,23471.0,28397.28,28555.38820486069,10.430000000000007,7,5,0
2018-05-08 08:00:00,25219.0,30531.363333333335,30391.343076705936,10.970000000000027,8,5,0
2018-05-08 09:00:00,26863.0,29352.19,31533.79139480591,11.990000000000009,9,5,0
2018-05-08 10:00:00,28368.0,30861.89,32084.839849948887,13.189999999999998,10,5,0
2018-05-08 11:00:00,29402.0,31639.29,32147.950272178652,15.78000000000003,11,5,0
2018-05-08 12:00:00,30512.0,31056.33,31826.335438919068,18.78000000000003,12,5,0
2018-05-08 13:00:00,31091.0,29034.38,31278.439208602907,20.57000000000005,13,5,0
2018-05-08 14:00:00,30923.0,29466.01,30699.08421401978,22.360000000000014,14,5,0
2018-05-08 15:00:00,30506.0,30013.58,30260.978680324555,23.350000000000023,15,5,0
2018-05-08 16:00:00,30135.000000000004,28149.99,30095.151144218446,23.629999999999995,16,5,0
2018-05-08 17:00:00,29847.999999999996,30010.97,30252.733085250857,23.33000000000004,17,5,0
2018-05-08 18:00:00,29787.0,29381.52,30679.311389350893,21.970000000000027,18,5,0
2018-05-08 19:00:00,29999.0,29691.22,31127.918641853335,22.170000000000016,19,5,0
2018-05-08 20:00:00,31250.0,30185.17,31080.349591445924,21.760000000000048,20,5,0
2018-05-08 21:00:00,32002.0,28942.62,29855.706583690644,21.0,21,5,0
2018-05-08 22:00:00,30528.0,26529.46,27499.27568664551,19.55000000000001,22,5,0
2018-05-08 23:00:00,28006.000000000004,25176.98,25396.565925312043,17.77000000000004,23,5,0
2018-05-09 00:00:00,26591.0,24043.71,24214.586608028414,16.430000000000007,0,5,0
